lon,lat,change
-96.75807085642997,32.8704546401285,growth_pos
-96.75701813034948,32.87041169006126,growth_pos
-96.7590153125185,32.870952553608916,growth_pos
-96.75732640426743,32.869333418418904,growth_pos
-96.75483285047859,32.870144474554245,growth_pos
-96.757109910556,32.8689576371795,growth_pos
-96.7581507454441,32.87041853773775,growth_pos
-96.75724358789861,32.86932485567008,growth_pos
-96.75966334137682,32.87100696776417,growth_pos
-96.7554091124027,32.869409231823695,growth_pos
-96.75548076035446,32.86966844816089,growth_pos
-96.75762793602502,32.869657012953134,growth_pos
-96.75723135563943,32.86978580901948,growth_pos
-96.7583753076634,32.86981852694556,growth_pos
-96.75499890435276,32.869456116752055,growth_pos
-96.75785835713633,32.86930660518187,growth_pos
-96.75740596671739,32.87006473330339,growth_pos
-96.75826120416373,32.869570972453715,growth_pos
-96.75863608810752,32.87065809526072,growth_pos
-96.68359763566944,32.74316199452902,growth_pos
-96.6845427937179,32.74432916589366,growth_pos
-96.69080936489279,32.742780014331956,growth_pos
-96.68652600238677,32.74693494148129,growth_pos
-96.68284974834413,32.7452635915486,growth_pos
-96.69031560948704,32.74687186114086,growth_pos
-96.69069768001957,32.744695230706526,growth_pos
-96.89882968564652,32.66798219080239,growth_pos
-96.89995309807783,32.67091065745548,growth_pos
-96.89896530535158,32.66928154618218,growth_pos
-96.89946818231596,32.662198056585225,growth_pos
-96.73905667751922,32.92194918015129,growth_pos
-96.7405456159085,32.92005076487557,growth_pos
-96.73861213491736,32.9183667201093,growth_pos
-96.74042166427263,32.92108983660744,growth_pos
-96.73896487874875,32.918821099546925,growth_pos
-96.73910978044817,32.92163479881008,growth_pos
-96.741447021585,32.91986762143509,growth_pos
-96.739221586754,32.918999454848745,growth_pos
-96.73989191045197,32.920335004842364,growth_pos
-96.73932149564715,32.91843357716734,growth_pos
-96.73869688168247,32.91926914813833,growth_pos
-96.74125602508514,32.91988091820067,growth_pos
-96.74136883748486,32.92107496121779,growth_pos
-96.73986293821832,32.92103763884085,growth_pos
-96.73882334988146,32.92307090068845,growth_pos
-96.73920083947367,32.91853381290865,growth_pos
-96.86625285902093,32.88510196761961,growth_pos
-96.86622912976276,32.88460316371074,growth_pos
-97.00869735372497,32.72917397727129,growth_pos
-97.00784801788505,32.731667308991106,growth_pos
-96.81949024113821,32.968151044744296,growth_pos
-96.81450893748988,32.96533402547523,growth_pos
-96.81738318704824,32.96704026571172,growth_pos
-96.81714460788777,32.96736799770369,growth_pos
-96.8171056164121,32.966741778507554,growth_pos
-96.81596560897789,32.96622792355256,growth_pos
-96.76670039120417,32.95728217071514,growth_pos
-96.76801509516072,32.95991450441118,growth_pos
-96.76346697632347,32.95382839565725,growth_pos
-96.76512009453303,32.95524095503427,growth_pos
-96.76200448095393,32.95380986330912,growth_pos
-96.76218892989944,32.95133669380667,growth_pos
-96.76537134257985,32.95874224693254,growth_pos
-96.60494272548578,32.93020701950338,growth_pos
-96.60495931226617,32.93067129826157,growth_pos
-96.60862083353429,32.93240254907721,growth_pos
-96.61335066740126,32.929844436817795,growth_pos
-96.60829320113272,32.92746951016241,growth_pos
-96.61172786695536,32.92556062722503,growth_pos
-96.61049954018661,32.92898295434885,growth_pos
-96.61026852510452,32.92648763169047,growth_pos
-96.61075125407469,32.92691554140378,growth_pos
-96.60892962467399,32.9296058789765,growth_pos
-96.61120747457645,32.93102185402409,growth_pos
-96.91047346400889,32.635290963330974,growth_pos
-96.91501742722615,32.6460496338399,growth_pos
-96.91483316827033,32.64110299535924,growth_pos
-96.90939208028134,32.634357458276334,growth_pos
-96.90922954603859,32.63935900879701,growth_pos
-96.90899636380178,32.634935614056715,growth_pos
-96.90904256086459,32.64650012062128,growth_pos
-96.90902515147131,32.64026781946166,growth_pos
-96.64897918351198,32.89562937121593,growth_pos
-96.65286406590707,32.900469322419795,growth_pos
-96.65525068657274,32.899751678306316,growth_pos
-96.65747712825085,32.89968942413747,growth_pos
-96.65258621769561,32.90251048202843,growth_pos
-96.66014201923079,32.89973213567844,growth_pos
-96.65630369950306,32.89797454322981,growth_pos
-96.65779602506905,32.90112248452703,growth_pos
-96.64944467748313,32.894694199274234,growth_pos
-96.6504944124989,32.903679748882254,growth_pos
-96.6557748334787,32.90247988109426,growth_pos
-96.65160903033403,32.90254948985419,growth_pos
-96.80640123907325,32.81475120129279,growth_pos
-96.80454301331716,32.81478292590734,growth_pos
-96.99635114404971,32.703309720161336,growth_pos
-96.84109153486422,32.71404629383521,growth_pos
-96.84520216818302,32.71416078693221,growth_pos
-96.84155978126469,32.7144455321999,growth_pos
-96.84601053684804,32.71309951012058,growth_pos
-96.84372676905606,32.71555796591894,growth_pos
-96.84104213576282,32.71518374075051,growth_pos
-96.84375516978953,32.71642714426578,growth_pos
-96.94760371029584,32.587344330411995,growth_pos
-96.95003424445896,32.58146806443965,growth_pos
-96.98998024990715,32.75541985648065,growth_pos
-96.9930178310199,32.751452865015956,growth_pos
-96.98769716833014,32.754735560556675,growth_pos
-96.98989036611505,32.74687343692257,growth_pos
-96.98867267789156,32.75454151704929,growth_pos
-96.98605615857619,32.749742816846386,growth_pos
-96.6313366956843,32.713562229909485,growth_pos
-96.63467054840012,32.7084547287944,growth_pos
-96.6321113221251,32.71867073190853,growth_pos
-96.65271251867361,32.88187684301903,growth_pos
-96.64856418355325,32.88745730463162,growth_pos
-96.6586827454839,32.88057463411641,growth_pos
-96.65375960471933,32.880595141655306,growth_pos
-96.65401474490525,32.878852734985095,growth_pos
-96.65020755678803,32.87985993566982,growth_pos
-96.65253598939883,32.88472282973308,growth_pos
-96.65193045912083,32.881698120804145,growth_pos
-96.65364836639719,32.88341096545894,growth_pos
-96.64989183143676,32.883503244908965,growth_pos
-96.65124319933531,32.89054247917386,growth_pos
-96.57640513129937,32.669236902036175,growth_pos
-96.56894479197452,32.66433507958904,growth_pos
-96.5719692942917,32.66752059926211,growth_pos
-96.56365323838287,32.662812291365086,growth_pos
-96.57291828773648,32.663566072101084,growth_pos
-96.57018589773581,32.66914433246454,growth_pos
-96.56754144303972,32.66032040860283,growth_pos
-96.57125493359996,32.66925807957069,growth_pos
-96.57399760135552,32.668342139772015,growth_pos
-96.57817206431585,32.66761879489556,growth_pos
-96.57282468777781,32.665614256889775,growth_pos
-96.5754656928725,32.67076905238495,growth_pos
-96.57435380726022,32.666147540191,growth_pos
-96.57382400009402,32.66719509028994,growth_pos
-96.56633283664011,32.66507999214739,growth_pos
-96.57257471478546,32.670251512413515,growth_pos
-96.56870547230363,32.66368266193791,growth_pos
-96.56763603543618,32.66186572303417,growth_pos
-96.57386759043192,32.66863752532025,growth_pos
-97.00284785811397,32.740945075464545,growth_pos
-96.99630586381595,32.73994463817307,growth_pos
-96.99859430387129,32.73751233642693,growth_pos
-96.99932766062746,32.74400391854129,growth_pos
-97.0001801474806,32.7410249412505,growth_pos
-97.0003323658038,32.74238336187129,growth_pos
-96.99975652411992,32.74300461059744,growth_pos
-96.99802724739683,32.74162185160665,growth_pos
-96.99932795807204,32.74441444833242,growth_pos
-96.99747998996793,32.743565918038804,growth_pos
-96.9960368158706,32.73878595247762,growth_pos
-97.00036594072998,32.738838395907365,growth_pos
-96.99635475128082,32.740159522410806,growth_pos
-97.00217766610737,32.74443824027007,growth_pos
-97.00086213443453,32.861706528303145,growth_pos
-97.00085253147603,32.860354816178045,growth_pos
-96.99708204124207,32.86538280252626,growth_pos
-96.71192057590356,32.93856645464721,growth_pos
-96.70994917172241,32.93626547774543,growth_pos
-96.71372945260212,32.938236028125395,growth_pos
-96.71030204860736,32.93437198381064,growth_pos
-96.71126314016468,32.93897933427977,growth_pos
-96.71261306025278,32.93348331810551,growth_pos
-96.70904477562424,32.9341223089146,growth_pos
-96.71279515437186,32.93751706556269,growth_pos
-96.70931917520996,32.93239342065648,growth_pos
-96.71221431529813,32.93634974487115,growth_pos
-96.99170463264758,32.98784046794389,growth_pos
-96.98948899386086,32.98760262230012,growth_pos
-96.98612394587043,32.988429415418246,growth_pos
-96.9919173297835,32.986376171574726,growth_pos
-96.98561692557973,32.98919174708435,growth_pos
-96.99054379848701,32.98608078266541,growth_pos
-96.98435785929381,32.98896278906819,growth_pos
-96.98384400953883,32.9885358296715,growth_pos
-96.99045948649533,32.98874660568752,growth_pos
-96.9857739114167,32.986801229844616,growth_pos
-96.98834496510486,32.98766372498214,growth_pos
-96.98393834444275,32.989072542794815,growth_pos
-96.99037590906275,32.98637236002522,growth_pos
-96.9826083387913,32.988666810356186,growth_pos
-96.98845521924524,32.988003326311926,growth_pos
-96.98994784024372,32.98653618737556,growth_pos
-96.75328830688774,32.86478459446993,growth_pos
-96.75152543359363,32.865296612363736,growth_pos
-96.75026187808906,32.86443250056409,growth_pos
-96.75114620370705,32.86544917173524,growth_pos
-96.75161373344974,32.865266931759074,growth_pos
-96.75112736739956,32.86445344565892,growth_pos
-96.75289413023634,32.86498754261577,growth_pos
-96.75246798932199,32.865198247676034,growth_pos
-96.75156124069753,32.86499815290966,growth_pos
-96.75110503566005,32.86582502753794,growth_pos
-96.75323983950018,32.86447921986264,growth_pos
-96.75225425582923,32.86605517264198,growth_pos
-96.75254318820946,32.86551609950005,growth_pos
-96.75149104992241,32.86510885093322,growth_pos
-96.6622292891945,32.85030177782842,growth_pos
-96.65772971275652,32.849292637501286,growth_pos
-96.6651595499258,32.84493188233447,growth_pos
-96.6633263803835,32.84605440011239,growth_pos
-96.66456938707083,32.84928581592423,growth_pos
-96.66493870033666,32.851101654667886,growth_pos
-96.65881119372037,32.851155577901494,growth_pos
-96.66578203401428,32.84486019417598,growth_pos
-96.71516527898372,32.864491453450654,growth_pos
-96.71392118253316,32.866268223748285,growth_pos
-96.71656712387694,32.8645697184999,growth_pos
-96.73940723976489,32.867826539764536,growth_pos
-96.73866460808313,32.87467797117504,growth_pos
-96.73730993601352,32.878423588004765,growth_pos
-96.62673407122972,32.88580923937202,growth_pos
-96.62740073008366,32.893337401027935,growth_pos
-96.62593254353003,32.89308909106466,growth_pos
-96.66708820139903,32.82115292811561,growth_pos
-96.66593077211864,32.81880301335792,growth_pos
-96.66967748970066,32.818137005571664,growth_pos
-96.67177832573496,32.82038412745902,growth_pos
-96.67207975049604,32.818681936498194,growth_pos
-96.67049234613494,32.817815736734225,growth_pos
-96.67031778017265,32.82135863281506,growth_pos
-96.66553253319985,32.818027086198676,growth_pos
-96.67023932664999,32.82072504760046,growth_pos
-96.66966093978859,32.816518715606435,growth_pos
-96.66876549114447,32.816660712560335,growth_pos
-96.81774005911711,32.68359888513431,growth_pos
-96.81519960436114,32.68211227290329,growth_pos
-96.81839834161502,32.683409376070436,growth_pos
-96.81826631549802,32.67609416968738,growth_pos
-96.8216532103661,32.675150778795555,growth_pos
-96.81695578110556,32.67767720327047,growth_pos
-96.817134423241,32.67727571168259,growth_pos
-96.8162644505752,32.67622501553364,growth_pos
-96.81743086566748,32.67709443790052,growth_pos
-96.8211181889902,32.68532672803143,growth_pos
-96.8197413974209,32.68218372234964,growth_pos
-96.82230415912497,32.68076136040459,growth_pos
-96.81874270693174,32.68242942052175,growth_pos
-96.81820295929616,32.681744354159775,growth_pos
-96.82136361366628,32.68451037088589,growth_pos
-96.8157702064023,32.675885580686696,growth_pos
-96.80492094751165,32.90843427286696,growth_pos
-97.00661066172644,32.85873464604519,growth_pos
-96.80846019670105,32.95726605151135,growth_pos
-96.74985852791329,32.97523926284263,growth_pos
-96.74908725337215,32.976596620691865,growth_pos
-96.75512720833373,32.97650079359284,growth_pos
-96.74839610505634,32.97229511356384,growth_pos
-96.75471107610903,32.971601588150975,growth_pos
-96.63220159762068,32.76391128772048,growth_pos
-96.63962757880721,32.75782503563966,growth_pos
-96.63918202363011,32.75328716275853,growth_pos
-96.63520601091965,32.75101336086299,growth_pos
-96.63785977094655,32.75958816997571,growth_pos
-96.9232430356048,32.59224768674243,growth_pos
-96.91805111843063,32.590296820402145,growth_pos
-96.92530303756611,32.59999336301053,growth_pos
-96.91856697087361,32.595297807223446,growth_pos
-96.91931667868785,32.59277297869391,growth_pos
-96.90936767591548,32.59365275938265,growth_pos
-96.9116370182639,32.59576398979454,growth_pos
-96.91815236887304,32.591590527532254,growth_pos
-96.91120425546292,32.59353139922597,growth_pos
-96.912226896393,32.59410224950492,growth_pos
-96.9121409611598,32.5978479571295,growth_pos
-96.91020050616706,32.60066556174452,growth_pos
-96.91425440943225,32.59845129681854,growth_pos
-96.92316652761414,32.5971077695316,growth_pos
-96.92160826071982,32.59906263685557,growth_pos
-96.92109800732817,32.60043619033759,growth_pos
-96.91948968379255,32.59058772246963,growth_pos
-96.91392421960222,32.59101610996268,growth_pos
-96.9209859728559,32.599511060218866,growth_pos
-96.91238056895845,32.59732453083752,growth_pos
-96.9192647767462,32.590439727574136,growth_pos
-96.91777911249916,32.59713272557358,growth_pos
-96.9185604482904,32.59644652420923,growth_pos
-96.9162590616666,32.59791749568841,growth_pos
-96.92318431062337,32.600992201203276,growth_pos
-96.92386162009447,32.59808059292627,growth_pos
-96.77471839238362,32.893228021043946,growth_pos
-96.77462725676045,32.893006554235214,growth_pos
-96.77153890487568,32.89221526228608,growth_pos
-96.77168332323723,32.89199388025981,growth_pos
-96.77288092732773,32.89503386911126,growth_pos
-96.77167145117551,32.89229678523501,growth_pos
-96.77350240362013,32.89408971081399,growth_pos
-96.77332197417324,32.893986338393795,growth_pos
-96.77323951408931,32.89428443784611,growth_pos
-96.77289938889066,32.89514928089773,growth_pos
-96.77162982807849,32.89357263583924,growth_pos
-96.77208035992213,32.894869408714065,growth_pos
-96.7726800784198,32.89236031138342,growth_pos
-96.77289404899871,32.89376345381637,growth_pos
-96.77148183570581,32.892282144114645,growth_pos
-96.77196375177166,32.89439574576925,growth_pos
-96.77313854486188,32.894673129394896,growth_pos
-96.67966928268717,32.82177524127254,growth_pos
-96.68342476438606,32.823662608770285,growth_pos
-96.6836609252601,32.82578520757586,growth_pos
-96.72572536189789,32.910389884021285,growth_pos
-96.72375974456453,32.91268580988999,growth_pos
-96.72247803439978,32.91074617860639,growth_pos
-96.72341850803662,32.9115321028274,growth_pos
-96.72012516155576,32.91177208278426,growth_pos
-96.71952710779915,32.91033503117295,growth_pos
-96.72336824012449,32.91077425055912,growth_pos
-96.72225398138181,32.91109168040681,growth_pos
-96.72066138464983,32.91214314202033,growth_pos
-96.72467820502972,32.91029498777545,growth_pos
-96.72654075928273,32.910735558112876,growth_pos
-96.71964283514447,32.91044492632702,growth_pos
-96.7222627631135,32.91221883794378,growth_pos
-96.72343230717941,32.91235878564526,growth_pos
-96.72753393799582,32.911461758058444,growth_pos
-96.72227866289096,32.910011843641904,growth_pos
-96.72596066533822,32.910627038970034,growth_pos
-96.7193059346381,32.90984665148135,growth_pos
-96.72317298594311,32.911430507881256,growth_pos
-96.72403202683118,32.91051757499315,growth_pos
-96.72051090397005,32.911110446725964,growth_pos
-96.7244882648003,32.91094614276673,growth_pos
-96.69593328141464,32.77249508950191,growth_pos
-96.69648817665238,32.77306159620908,growth_pos
-96.69783477799811,32.77433071816908,growth_pos
-96.69931697623036,32.774718133426866,growth_pos
-96.69578094959249,32.774317295425824,growth_pos
-96.80342801637438,32.78915879053996,growth_pos
-96.80190983056744,32.79104761401771,growth_pos
-96.80383572269766,32.788702743649296,growth_pos
-96.80300377924392,32.78980137937237,growth_pos
-96.57360717273573,32.91210573106782,growth_pos
-96.57534319516253,32.91578467145539,growth_pos
-96.57373233260982,32.91575264759856,growth_pos
-96.57210541226145,32.90966874681699,growth_pos
-96.57135683861691,32.91547540142345,growth_pos
-96.57694178313177,32.91405185500043,growth_pos
-96.57341199983965,32.90891532431655,growth_pos
-96.57496328677523,32.9100202804469,growth_pos
-96.57487673214523,32.909924779616055,growth_pos
-96.56984182140596,32.91161166433856,growth_pos
-96.57013871264907,32.910974630823084,growth_pos
-96.57270419737198,32.91177343375408,growth_pos
-96.57563499522772,32.914592924044086,growth_pos
-96.57223886215552,32.91503103975574,growth_pos
-96.57559557993956,32.91561890166249,growth_pos
-96.57617737257321,32.90758520574777,growth_pos
-96.57521213763867,32.914332222099134,growth_pos
-96.57122650669838,32.9092534824908,growth_pos
-96.9698481124645,32.848929138275714,growth_pos
-96.97204483542356,32.85068257048173,growth_pos
-96.97105976987076,32.8501372470565,growth_pos
-96.60443055438924,32.85915433162578,growth_pos
-96.61027424563713,32.860245253461535,growth_pos
-96.61091275074595,32.85820485382631,growth_pos
-96.6059510827723,32.863516573056344,growth_pos
-96.61257069149275,32.85831177239691,growth_pos
-96.60772227230704,32.861930351441224,growth_pos
-96.61190232568623,32.85811298833001,growth_pos
-96.60877090275116,32.857877534506116,growth_pos
-96.60609164045017,32.85575157271341,growth_pos
-96.60595895373234,32.85537057866548,growth_pos
-96.61170622512999,32.859982220764394,growth_pos
-96.61255548168818,32.85710263004192,growth_pos
-96.6044245407532,32.85815611456777,growth_pos
-96.60740068806933,32.85769804671678,growth_pos
-96.85316469354056,32.71774382336244,growth_pos
-96.85210172312928,32.714709120490525,growth_pos
-96.85635946756206,32.71743564405324,growth_pos
-96.85222528917483,32.7166943560101,growth_pos
-96.85103854886196,32.7150682933185,growth_pos
-96.85242491388672,32.71458655932879,growth_pos
-96.85265967336098,32.71651705800493,growth_pos
-96.66188480653473,32.8546719419488,growth_pos
-96.66559079770906,32.86146224016882,growth_pos
-96.66104457333532,32.857051513893516,growth_pos
-96.65904922198688,32.85444021467459,growth_pos
-96.66445099537522,32.86127178560727,growth_pos
-96.66199765209774,32.85355210411887,growth_pos
-96.65719899357848,32.85783735882206,growth_pos
-96.66067839382686,32.86237891333861,growth_pos
-96.65741906869992,32.856914973171556,growth_pos
-96.66313953627682,32.862195278745055,growth_pos
-96.66534460773661,32.85649355046934,growth_pos
-96.66500924935121,32.86504355080033,growth_pos
-96.6608674882785,32.86251026628804,growth_pos
-96.66060557022993,32.86201281909457,growth_pos
-96.88344586660632,32.94779669149197,growth_pos
-96.8828483636821,32.94887648469353,growth_pos
-96.88400170059386,32.95284793945909,growth_pos
-96.8895394176382,32.94673137963907,growth_pos
-96.88449750638817,32.94925561327555,growth_pos
-96.88748975304274,32.946576803518525,growth_pos
-96.89030120567169,32.952117053156044,growth_pos
-96.88557704228482,32.9533011879171,growth_pos
-96.88907131936527,32.94639056748737,growth_pos
-96.8837229824181,32.95233811524814,growth_pos
-96.88985333127444,32.94945523903527,growth_pos
-96.88844266373552,32.94853931999683,growth_pos
-96.88890288190926,32.951676049236355,growth_pos
-96.88480943691297,32.95089654311573,growth_pos
-96.88298386229286,32.95067826566926,growth_pos
-96.88435022020785,32.735575328680866,growth_pos
-96.87979033726079,32.73600742254073,growth_pos
-96.88116313266,32.73836375720336,growth_pos
-96.88387101202731,32.736101908936206,growth_pos
-96.88359923438617,32.73636285559231,growth_pos
-96.88519620452527,32.73872926280778,growth_pos
-96.71278298695256,32.87583236406369,growth_pos
-96.63321210504246,32.728196688914544,growth_pos
-96.63879056558658,32.724779984358356,growth_pos
-96.6383317649152,32.72141756732545,growth_pos
-96.63320009660485,32.73116458935318,growth_pos
-96.6367693453325,32.726493363003314,growth_pos
-96.63749087115875,32.72125634772211,growth_pos
-96.6325532473708,32.725430738044764,growth_pos
-96.6385265375052,32.72513722038208,growth_pos
-96.63620812095078,32.723815450994586,growth_pos
-96.84766496943058,32.67219390186105,growth_pos
-96.82245617898458,32.840760390844196,growth_pos
-96.99157488311721,32.812738878922225,growth_pos
-96.84112709674173,32.56687239989553,growth_pos
-96.84135063924592,32.57222864139863,growth_pos
-96.84687405999227,32.57175385331518,growth_pos
-96.85272744533214,32.57173944215565,growth_pos
-96.85055015303189,32.57435400728094,growth_pos
-96.84087118623393,32.56695771402409,growth_pos
-96.85034174236341,32.57375058199726,growth_pos
-96.84874560814941,32.573845871922444,growth_pos
-96.84511666715034,32.573656120453556,growth_pos
-96.85041637202767,32.574902646585144,growth_pos
-96.84076119667093,32.566855539628484,growth_pos
-96.8480787394489,32.5716473042307,growth_pos
-96.85354707770645,32.57407984685939,growth_pos
-96.85545430533887,32.57132100166775,growth_pos
-96.85046567287199,32.57238009421213,growth_pos
-96.84641672370537,32.574909151685794,growth_pos
-96.84045770654018,32.5719874624571,growth_pos
-96.85514383507737,32.571836335613355,growth_pos
-96.84106425338351,32.57486224336757,growth_pos
-96.85377725747807,32.57334022221182,growth_pos
-96.84548701577893,32.57150448092872,growth_pos
-96.84658220140722,32.57391871952498,growth_pos
-96.849788413288735,32.57268883588522,growth_pos
-96.60020523759441,32.8184883618772,growth_pos
-96.60603917610811,32.815557841843656,growth_pos
-96.60679668838945,32.81854254595577,growth_pos
-96.60375513199635,32.818091978165,growth_pos
-96.59947643834758,32.81445102790893,growth_pos
-96.60336319283968,32.81734718675739,growth_pos
-96.60351779547474,32.818574938671226,growth_pos
-96.59624923502764,32.821183765695594,growth_pos
-96.6024043057637,32.81798623144837,growth_pos
-96.60234749777179,32.81589225593708,growth_pos
-96.59601954492852,32.81988219228211,growth_pos
-96.71981285876468,32.91513294163558,growth_pos
-96.72994164218046,32.91246801683635,growth_pos
-96.89586694409012,32.94036059322167,growth_pos
-96.89998454362701,32.94166706112468,growth_pos
-96.89791466263321,32.9411667966618,growth_pos
-96.9501128850958,32.635529740827494,growth_pos
-96.95213567436063,32.63338721189042,growth_pos
-96.9508738656222,32.634341403544724,growth_pos
-96.94479880637545,32.6407673814228,growth_pos
